"ITTER107","Territory","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",439.671,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",473.547,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",446.563,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",449.873,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",466.119,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",452.06,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",458.996,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",457.029,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",474.755,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",484.368,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",465.517,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",477.997,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",491.091,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",182.248,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",188.49,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",183.463,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",177.056,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",179.982,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",162.945,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",172.924,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",169.874,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",163.037,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",145.946,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",156.459,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",170.764,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",180.432,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",140.359,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",145.667,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",161.944,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",177.867,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",171.234,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",167.249,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",170.128,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",174.446,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",177.023,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",182.348,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",184.682,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",177.674,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",180.972,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",175.956,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",179.64,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",153.678,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",151.184,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",152.81,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",153.074,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",157.644,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",155.896,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",155.241,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",151.648,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",158.855,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",157.841,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",168.075,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",171.553,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",170.78,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",158.576,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",170.624,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",164.314,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",178.788,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",171.841,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",172.133,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",174.493,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",167.747,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",171.5,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",157.232,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",168.316,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",186.072,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",174.793,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",178.495,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",184.878,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",85.43,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",78.247,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",89.078,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",85.997,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",88.397,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",79.818,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",81.67,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",83.099,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",78.047,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",76.456,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",72.373,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",86.471,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",91.312,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",64.838,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",68.583,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",75.568,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",80.503,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",82.295,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",88.632,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",93.902,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",81.058,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",86.869,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",86.072,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",95.555,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",96.753,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",89.226,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",94.056,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",92.415,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",262.262,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",251.351,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",271.002,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",252.406,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",274.289,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",218.486,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",215.933,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",231.564,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",233.469,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",192.976,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",213.243,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",251.128,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",271.141,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",164.702,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",198.274,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",243.378,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",246.616,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",240.382,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",249.208,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",254.586,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",260.335,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",247.271,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",272.729,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",293.061,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",271.504,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",260.844,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",286.991,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",323.155,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",335.926,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",339.674,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",336.274,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",330.13,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",337.626,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",318.841,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",328.164,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",321.522,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",321.892,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",303.787,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",324.535,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",342.317,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",351.212,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",298.935,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",316.291,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",326.258,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",356.655,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",343.074,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",339.382,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",344.621,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",342.192,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",348.523,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",339.58,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",352.998,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",363.747,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",355.765,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",354.451,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",364.518,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019","2019",672.426,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q1","Q1-2019",675.96,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q2","Q2-2019",692.617,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q4","Q4-2019",646.913,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2019-Q3","Q3-2019",674.214,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020","2020",637.867,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q2","Q2-2020",640.772,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q1","Q1-2020",641.573,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q3","Q3-2020",652.499,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2020-Q4","Q4-2020",616.626,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021","2021",643.84,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022","2022",662.858,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023","2023",620.343,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q1","Q1-2021",570.743,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q2","Q2-2021",636.228,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q3","Q3-2021",680.897,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2021-Q4","Q4-2021",687.49,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q1","Q1-2022",645.756,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q2","Q2-2022",672.47,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q3","Q3-2022",662.454,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2022-Q4","Q4-2022",670.752,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q1","Q1-2023",626.142,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q2","Q2-2023",609.629,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q3","Q3-2023",612.578,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2023-Q4","Q4-2023",633.023,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q1","Q1-2024",648.642,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q2","Q2-2024",662.836,,
"ITCD","Nord","Y15-89","15-89 years","13","no educational degree, primary and lower secondary school certificate","FRG","foreign","2024-Q3","Q3-2024",648.993,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",139.006,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",131.258,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",133.206,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",146.982,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",144.579,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",126.842,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",112.115,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",122.272,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",132.031,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",140.95,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",124.773,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",113.828,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",112.72,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",134.674,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",114.766,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",127.585,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",122.069,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",111.422,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",105.259,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",127.162,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",111.469,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",100.319,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",109.825,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",116.146,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",124.59,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",122.819,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",117.857,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",115.54,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019","2019",874.492,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",847.124,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",856.969,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",884.509,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",909.364,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020","2020",807.353,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",765.632,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",836.014,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",820.111,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",807.655,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021","2021",879.684,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022","2022",957.069,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2023","2023",1011.077,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",848.068,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",878.161,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",867.966,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",924.541,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",935.063,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",939.098,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",1003.006,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",951.109,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2023-Q1","Q1-2023",916.489,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2023-Q2","Q2-2023",1006.333,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2023-Q3","Q3-2023",1072.702,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2023-Q4","Q4-2023",1048.785,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2024-Q1","Q1-2024",1003.057,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2024-Q2","Q2-2024",1088.596,,
"IT","Italy","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2024-Q3","Q3-2024",1146.806,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",183.327,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",182.523,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",185.818,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",184.393,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",180.575,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",160.167,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",142.539,,
"ITCD","Nord","Y15-89","15-89 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",165.004,,
