Year,Country_Code,Country_Name,Sex,Value,Permit_Type,Dataset_Code,Dataset
2022,CD,Democratic Republic of the Congo,Total,263,,D4,Immigrants - citizenship
2023,CD,Democratic Republic of the Congo,Male,151,,D4,Immigrants - citizenship
2023,CD,Democratic Republic of the Congo,Female,131,,D4,Immigrants - citizenship
2023,CD,Democratic Republic of the Congo,Total,282,,D4,Immigrants - citizenship
2019,DK,Denmark,Male,71,,D4,Immigrants - citizenship
2019,DK,Denmark,Female,76,,D4,Immigrants - citizenship
2019,DK,Denmark,Total,147,,D4,Immigrants - citizenship
2020,DK,Denmark,Male,57,,D4,Immigrants - citizenship
2020,DK,Denmark,Female,45,,D4,Immigrants - citizenship
2020,DK,Denmark,Total,102,,D4,Immigrants - citizenship
2021,DK,Denmark,Male,64,,D4,Immigrants - citizenship
2021,DK,Denmark,Female,79,,D4,Immigrants - citizenship
2021,DK,Denmark,Total,143,,D4,Immigrants - citizenship
2022,DK,Denmark,Male,89,,D4,Immigrants - citizenship
2022,DK,Denmark,Female,79,,D4,Immigrants - citizenship
2022,DK,Denmark,Total,168,,D4,Immigrants - citizenship
2023,DK,Denmark,Male,93,,D4,Immigrants - citizenship
2023,DK,Denmark,Female,67,,D4,Immigrants - citizenship
2023,DK,Denmark,Total,160,,D4,Immigrants - citizenship
2021,DJ,Djibouti,Male,2,,D4,Immigrants - citizenship
2021,DJ,Djibouti,Female,1,,D4,Immigrants - citizenship
2021,DJ,Djibouti,Total,3,,D4,Immigrants - citizenship
2022,DJ,Djibouti,Female,2,,D4,Immigrants - citizenship
2022,DJ,Djibouti,Total,2,,D4,Immigrants - citizenship
2023,DJ,Djibouti,Male,2,,D4,Immigrants - citizenship
2023,DJ,Djibouti,Female,1,,D4,Immigrants - citizenship
2023,DJ,Djibouti,Total,3,,D4,Immigrants - citizenship
2019,DM,Dominica,Male,30,,D4,Immigrants - citizenship
2019,DM,Dominica,Female,67,,D4,Immigrants - citizenship
2019,DM,Dominica,Total,97,,D4,Immigrants - citizenship
2020,DM,Dominica,Male,38,,D4,Immigrants - citizenship
2020,DM,Dominica,Female,45,,D4,Immigrants - citizenship
2020,DM,Dominica,Total,83,,D4,Immigrants - citizenship
2021,DM,Dominica,Male,40,,D4,Immigrants - citizenship
2021,DM,Dominica,Female,53,,D4,Immigrants - citizenship
2021,DM,Dominica,Total,93,,D4,Immigrants - citizenship
2022,DM,Dominica,Male,24,,D4,Immigrants - citizenship
2022,DM,Dominica,Female,43,,D4,Immigrants - citizenship
2022,DM,Dominica,Total,67,,D4,Immigrants - citizenship
2023,DM,Dominica,Male,33,,D4,Immigrants - citizenship
2023,DM,Dominica,Female,66,,D4,Immigrants - citizenship
2023,DM,Dominica,Total,99,,D4,Immigrants - citizenship
2019,DO,Dominican Republic,Male,854,,D4,Immigrants - citizenship
2019,DO,Dominican Republic,Female,1212,,D4,Immigrants - citizenship
2019,DO,Dominican Republic,Total,2066,,D4,Immigrants - citizenship
2020,DO,Dominican Republic,Male,492,,D4,Immigrants - citizenship
2020,DO,Dominican Republic,Female,654,,D4,Immigrants - citizenship
2020,DO,Dominican Republic,Total,1146,,D4,Immigrants - citizenship
2021,DO,Dominican Republic,Male,559,,D4,Immigrants - citizenship
2021,DO,Dominican Republic,Female,912,,D4,Immigrants - citizenship
2021,DO,Dominican Republic,Total,1471,,D4,Immigrants - citizenship
2022,DO,Dominican Republic,Male,635,,D4,Immigrants - citizenship
2022,DO,Dominican Republic,Female,981,,D4,Immigrants - citizenship
2022,DO,Dominican Republic,Total,1616,,D4,Immigrants - citizenship
2023,DO,Dominican Republic,Male,915,,D4,Immigrants - citizenship
2023,DO,Dominican Republic,Female,1167,,D4,Immigrants - citizenship
2023,DO,Dominican Republic,Total,2082,,D4,Immigrants - citizenship
2019,DO,Dominican Republic,Male,6252,Long-term,D5,Type of residence permit and citizenship
2019,DO,Dominican Republic,Male,4531,Short-term,D5,Type of residence permit and citizenship
2019,DO,Dominican Republic,Male,10783,Total,D5,Type of residence permit and citizenship
2019,DO,Dominican Republic,Female,10880,Long-term,D5,Type of residence permit and citizenship
2019,DO,Dominican Republic,Female,6944,Short-term,D5,Type of residence permit and citizenship
2019,DO,Dominican Republic,Female,17824,Total,D5,Type of residence permit and citizenship
2019,DO,Dominican Republic,Total,17132,Long-term,D5,Type of residence permit and citizenship
2019,DO,Dominican Republic,Total,11475,Short-term,D5,Type of residence permit and citizenship
2019,DO,Dominican Republic,Total,28607,Total,D5,Type of residence permit and citizenship
2020,DO,Dominican Republic,Male,6296,Long-term,D5,Type of residence permit and citizenship
2020,DO,Dominican Republic,Male,4568,Short-term,D5,Type of residence permit and citizenship
2020,DO,Dominican Republic,Male,10864,Total,D5,Type of residence permit and citizenship
2020,DO,Dominican Republic,Female,11145,Long-term,D5,Type of residence permit and citizenship
2020,DO,Dominican Republic,Female,7016,Short-term,D5,Type of residence permit and citizenship
2020,DO,Dominican Republic,Female,18161,Total,D5,Type of residence permit and citizenship
2020,DO,Dominican Republic,Total,17441,Long-term,D5,Type of residence permit and citizenship
2020,DO,Dominican Republic,Total,11584,Short-term,D5,Type of residence permit and citizenship
2020,DO,Dominican Republic,Total,29025,Total,D5,Type of residence permit and citizenship
2021,DO,Dominican Republic,Male,5794,Long-term,D5,Type of residence permit and citizenship
2021,DO,Dominican Republic,Male,4631,Short-term,D5,Type of residence permit and citizenship
2021,DO,Dominican Republic,Male,10425,Total,D5,Type of residence permit and citizenship
2021,DO,Dominican Republic,Female,10083,Long-term,D5,Type of residence permit and citizenship
2021,DO,Dominican Republic,Female,7050,Short-term,D5,Type of residence permit and citizenship
2021,DO,Dominican Republic,Female,17133,Total,D5,Type of residence permit and citizenship
2021,DO,Dominican Republic,Total,15877,Long-term,D5,Type of residence permit and citizenship
2021,DO,Dominican Republic,Total,11681,Short-term,D5,Type of residence permit and citizenship
2021,DO,Dominican Republic,Total,27558,Total,D5,Type of residence permit and citizenship
2022,DO,Dominican Republic,Male,7698,Long-term,D5,Type of residence permit and citizenship
2022,DO,Dominican Republic,Male,3236,Short-term,D5,Type of residence permit and citizenship
2022,DO,Dominican Republic,Male,10934,Total,D5,Type of residence permit and citizenship
2022,DO,Dominican Republic,Female,13391,Long-term,D5,Type of residence permit and citizenship
2022,DO,Dominican Republic,Female,4483,Short-term,D5,Type of residence permit and citizenship
2022,DO,Dominican Republic,Female,17874,Total,D5,Type of residence permit and citizenship
2022,DO,Dominican Republic,Total,21089,Long-term,D5,Type of residence permit and citizenship
2022,DO,Dominican Republic,Total,7719,Short-term,D5,Type of residence permit and citizenship
2022,DO,Dominican Republic,Total,28808,Total,D5,Type of residence permit and citizenship
2023,DO,Dominican Republic,Male,7553,Long-term,D5,Type of residence permit and citizenship
2023,DO,Dominican Republic,Male,3414,Short-term,D5,Type of residence permit and citizenship
2023,DO,Dominican Republic,Male,10967,Total,D5,Type of residence permit and citizenship
2023,DO,Dominican Republic,Female,13030,Long-term,D5,Type of residence permit and citizenship
2023,DO,Dominican Republic,Female,4807,Short-term,D5,Type of residence permit and citizenship
2023,DO,Dominican Republic,Female,17837,Total,D5,Type of residence permit and citizenship
2023,DO,Dominican Republic,Total,20583,Long-term,D5,Type of residence permit and citizenship
2023,DO,Dominican Republic,Total,8221,Short-term,D5,Type of residence permit and citizenship
2023,DO,Dominican Republic,Total,28804,Total,D5,Type of residence permit and citizenship
2024,DO,Dominican Republic,Male,7151,Long-term,D5,Type of residence permit and citizenship
2024,DO,Dominican Republic,Male,3430,Short-term,D5,Type of residence permit and citizenship
2024,DO,Dominican Republic,Male,10581,Total,D5,Type of residence permit and citizenship
2024,DO,Dominican Republic,Female,12172,Long-term,D5,Type of residence permit and citizenship
2024,DO,Dominican Republic,Female,4635,Short-term,D5,Type of residence permit and citizenship
2024,DO,Dominican Republic,Female,16807,Total,D5,Type of residence permit and citizenship
2024,DO,Dominican Republic,Total,19323,Long-term,D5,Type of residence permit and citizenship
2024,DO,Dominican Republic,Total,8065,Short-term,D5,Type of residence permit and citizenship
2024,DO,Dominican Republic,Total,27388,Total,D5,Type of residence permit and citizenship
2019,EC,Ecuador,Male,569,,D4,Immigrants - citizenship
2019,EC,Ecuador,Female,628,,D4,Immigrants - citizenship
2019,EC,Ecuador,Total,1197,,D4,Immigrants - citizenship
2020,EC,Ecuador,Male,325,,D4,Immigrants - citizenship
2020,EC,Ecuador,Female,393,,D4,Immigrants - citizenship
2020,EC,Ecuador,Total,718,,D4,Immigrants - citizenship
2021,EC,Ecuador,Male,382,,D4,Immigrants - citizenship
2021,EC,Ecuador,Female,454,,D4,Immigrants - citizenship
2021,EC,Ecuador,Total,836,,D4,Immigrants - citizenship
2022,EC,Ecuador,Male,715,,D4,Immigrants - citizenship
2022,EC,Ecuador,Female,793,,D4,Immigrants - citizenship
2022,EC,Ecuador,Total,1508,,D4,Immigrants - citizenship
2023,EC,Ecuador,Male,747,,D4,Immigrants - citizenship
2023,EC,Ecuador,Female,844,,D4,Immigrants - citizenship
2023,EC,Ecuador,Total,1591,,D4,Immigrants - citizenship
2019,EC,Ecuador,Male,24503,Long-term,D5,Type of residence permit and citizenship
2019,EC,Ecuador,Male,8140,Short-term,D5,Type of residence permit and citizenship
2019,EC,Ecuador,Male,32643,Total,D5,Type of residence permit and citizenship
2019,EC,Ecuador,Female,34039,Long-term,D5,Type of residence permit and citizenship
2019,EC,Ecuador,Female,9519,Short-term,D5,Type of residence permit and citizenship
2019,EC,Ecuador,Female,43558,Total,D5,Type of residence permit and citizenship
2019,EC,Ecuador,Total,58542,Long-term,D5,Type of residence permit and citizenship
2019,EC,Ecuador,Total,17659,Short-term,D5,Type of residence permit and citizenship
2019,EC,Ecuador,Total,76201,Total,D5,Type of residence permit and citizenship
2020,EC,Ecuador,Male,23073,Long-term,D5,Type of residence permit and citizenship
2020,EC,Ecuador,Male,7624,Short-term,D5,Type of residence permit and citizenship
2020,EC,Ecuador,Male,30697,Total,D5,Type of residence permit and citizenship
2020,EC,Ecuador,Female,31867,Long-term,D5,Type of residence permit and citizenship
2020,EC,Ecuador,Female,8913,Short-term,D5,Type of residence permit and citizenship
2020,EC,Ecuador,Female,40780,Total,D5,Type of residence permit and citizenship
2020,EC,Ecuador,Total,54940,Long-term,D5,Type of residence permit and citizenship
2020,EC,Ecuador,Total,16537,Short-term,D5,Type of residence permit and citizenship
2020,EC,Ecuador,Total,71477,Total,D5,Type of residence permit and citizenship
2021,EC,Ecuador,Male,22176,Long-term,D5,Type of residence permit and citizenship
2021,EC,Ecuador,Male,6351,Short-term,D5,Type of residence permit and citizenship
2021,EC,Ecuador,Male,28527,Total,D5,Type of residence permit and citizenship
2021,EC,Ecuador,Female,30198,Long-term,D5,Type of residence permit and citizenship
2021,EC,Ecuador,Female,7752,Short-term,D5,Type of residence permit and citizenship
2021,EC,Ecuador,Female,37950,Total,D5,Type of residence permit and citizenship
2021,EC,Ecuador,Total,52374,Long-term,D5,Type of residence permit and citizenship
2021,EC,Ecuador,Total,14103,Short-term,D5,Type of residence permit and citizenship
2021,EC,Ecuador,Total,66477,Total,D5,Type of residence permit and citizenship
2022,EC,Ecuador,Male,22078,Long-term,D5,Type of residence permit and citizenship
2022,EC,Ecuador,Male,6377,Short-term,D5,Type of residence permit and citizenship
2022,EC,Ecuador,Male,28455,Total,D5,Type of residence permit and citizenship
2022,EC,Ecuador,Female,30123,Long-term,D5,Type of residence permit and citizenship
2022,EC,Ecuador,Female,7169,Short-term,D5,Type of residence permit and citizenship
2022,EC,Ecuador,Female,37292,Total,D5,Type of residence permit and citizenship
2022,EC,Ecuador,Total,52201,Long-term,D5,Type of residence permit and citizenship
2022,EC,Ecuador,Total,13546,Short-term,D5,Type of residence permit and citizenship
2022,EC,Ecuador,Total,65747,Total,D5,Type of residence permit and citizenship
2023,EC,Ecuador,Male,20458,Long-term,D5,Type of residence permit and citizenship
2023,EC,Ecuador,Male,6610,Short-term,D5,Type of residence permit and citizenship
2023,EC,Ecuador,Male,27068,Total,D5,Type of residence permit and citizenship
2023,EC,Ecuador,Female,28056,Long-term,D5,Type of residence permit and citizenship
2023,EC,Ecuador,Female,7335,Short-term,D5,Type of residence permit and citizenship
2023,EC,Ecuador,Female,35391,Total,D5,Type of residence permit and citizenship
2023,EC,Ecuador,Total,48514,Long-term,D5,Type of residence permit and citizenship
2023,EC,Ecuador,Total,13945,Short-term,D5,Type of residence permit and citizenship
2023,EC,Ecuador,Total,62459,Total,D5,Type of residence permit and citizenship
2024,EC,Ecuador,Male,18503,Long-term,D5,Type of residence permit and citizenship
2024,EC,Ecuador,Male,5624,Short-term,D5,Type of residence permit and citizenship
2024,EC,Ecuador,Male,24127,Total,D5,Type of residence permit and citizenship
2024,EC,Ecuador,Female,25210,Long-term,D5,Type of residence permit and citizenship
2024,EC,Ecuador,Female,6122,Short-term,D5,Type of residence permit and citizenship
2024,EC,Ecuador,Female,31332,Total,D5,Type of residence permit and citizenship
2024,EC,Ecuador,Total,43713,Long-term,D5,Type of residence permit and citizenship
2024,EC,Ecuador,Total,11746,Short-term,D5,Type of residence permit and citizenship
2024,EC,Ecuador,Total,55459,Total,D5,Type of residence permit and citizenship
2019,EG,Egypt,Male,5461,,D4,Immigrants - citizenship
2019,EG,Egypt,Female,3547,,D4,Immigrants - citizenship
2019,EG,Egypt,Total,9008,,D4,Immigrants - citizenship
2020,EG,Egypt,Male,3521,,D4,Immigrants - citizenship
2020,EG,Egypt,Female,2190,,D4,Immigrants - citizenship
2020,EG,Egypt,Total,5711,,D4,Immigrants - citizenship
2021,EG,Egypt,Male,4926,,D4,Immigrants - citizenship
2021,EG,Egypt,Female,2985,,D4,Immigrants - citizenship
2021,EG,Egypt,Total,7911,,D4,Immigrants - citizenship
2022,EG,Egypt,Male,9671,,D4,Immigrants - citizenship
2022,EG,Egypt,Female,3402,,D4,Immigrants - citizenship
2022,EG,Egypt,Total,13073,,D4,Immigrants - citizenship
2023,EG,Egypt,Male,17125,,D4,Immigrants - citizenship
2023,EG,Egypt,Female,4284,,D4,Immigrants - citizenship
2023,EG,Egypt,Total,21409,,D4,Immigrants - citizenship
2019,EG,Egypt,Male,63529,Long-term,D5,Type of residence permit and citizenship
2019,EG,Egypt,Male,32964,Short-term,D5,Type of residence permit and citizenship
2019,EG,Egypt,Male,96493,Total,D5,Type of residence permit and citizenship
2019,EG,Egypt,Female,28548,Long-term,D5,Type of residence permit and citizenship
2019,EG,Egypt,Female,17775,Short-term,D5,Type of residence permit and citizenship
2019,EG,Egypt,Female,46323,Total,D5,Type of residence permit and citizenship
2019,EG,Egypt,Total,92077,Long-term,D5,Type of residence permit and citizenship
2019,EG,Egypt,Total,50739,Short-term,D5,Type of residence permit and citizenship
2019,EG,Egypt,Total,142816,Total,D5,Type of residence permit and citizenship
2020,EG,Egypt,Male,64753,Long-term,D5,Type of residence permit and citizenship
2020,EG,Egypt,Male,29691,Short-term,D5,Type of residence permit and citizenship
2020,EG,Egypt,Male,94444,Total,D5,Type of residence permit and citizenship
2020,EG,Egypt,Female,28525,Long-term,D5,Type of residence permit and citizenship
2020,EG,Egypt,Female,18483,Short-term,D5,Type of residence permit and citizenship
2020,EG,Egypt,Female,47008,Total,D5,Type of residence permit and citizenship
2020,EG,Egypt,Total,93278,Long-term,D5,Type of residence permit and citizenship
2020,EG,Egypt,Total,48174,Short-term,D5,Type of residence permit and citizenship
2020,EG,Egypt,Total,141452,Total,D5,Type of residence permit and citizenship
2021,EG,Egypt,Male,65685,Long-term,D5,Type of residence permit and citizenship
2021,EG,Egypt,Male,26572,Short-term,D5,Type of residence permit and citizenship
2021,EG,Egypt,Male,92257,Total,D5,Type of residence permit and citizenship
2021,EG,Egypt,Female,27825,Long-term,D5,Type of residence permit and citizenship
2021,EG,Egypt,Female,18635,Short-term,D5,Type of residence permit and citizenship
2021,EG,Egypt,Female,46460,Total,D5,Type of residence permit and citizenship
2021,EG,Egypt,Total,93510,Long-term,D5,Type of residence permit and citizenship
2021,EG,Egypt,Total,45207,Short-term,D5,Type of residence permit and citizenship
2021,EG,Egypt,Total,138717,Total,D5,Type of residence permit and citizenship
2022,EG,Egypt,Male,69702,Long-term,D5,Type of residence permit and citizenship
2022,EG,Egypt,Male,31339,Short-term,D5,Type of residence permit and citizenship
2022,EG,Egypt,Male,101041,Total,D5,Type of residence permit and citizenship
2022,EG,Egypt,Female,29215,Long-term,D5,Type of residence permit and citizenship
2022,EG,Egypt,Female,21155,Short-term,D5,Type of residence permit and citizenship
2022,EG,Egypt,Female,50370,Total,D5,Type of residence permit and citizenship
2022,EG,Egypt,Total,98917,Long-term,D5,Type of residence permit and citizenship
2022,EG,Egypt,Total,52494,Short-term,D5,Type of residence permit and citizenship
2022,EG,Egypt,Total,151411,Total,D5,Type of residence permit and citizenship
2023,EG,Egypt,Male,67173,Long-term,D5,Type of residence permit and citizenship
2023,EG,Egypt,Male,37682,Short-term,D5,Type of residence permit and citizenship
2023,EG,Egypt,Male,104855,Total,D5,Type of residence permit and citizenship
2023,EG,Egypt,Female,27389,Long-term,D5,Type of residence permit and citizenship
2023,EG,Egypt,Female,23648,Short-term,D5,Type of residence permit and citizenship
2023,EG,Egypt,Female,51037,Total,D5,Type of residence permit and citizenship
2023,EG,Egypt,Total,94562,Long-term,D5,Type of residence permit and citizenship
2023,EG,Egypt,Total,61330,Short-term,D5,Type of residence permit and citizenship
2023,EG,Egypt,Total,155892,Total,D5,Type of residence permit and citizenship
2024,EG,Egypt,Male,64695,Long-term,D5,Type of residence permit and citizenship
2024,EG,Egypt,Male,46660,Short-term,D5,Type of residence permit and citizenship
2024,EG,Egypt,Male,111355,Total,D5,Type of residence permit and citizenship
2024,EG,Egypt,Female,25939,Long-term,D5,Type of residence permit and citizenship
2024,EG,Egypt,Female,22887,Short-term,D5,Type of residence permit and citizenship
2024,EG,Egypt,Female,48826,Total,D5,Type of residence permit and citizenship
2024,EG,Egypt,Total,90634,Long-term,D5,Type of residence permit and citizenship
2024,EG,Egypt,Total,69547,Short-term,D5,Type of residence permit and citizenship
2024,EG,Egypt,Total,160181,Total,D5,Type of residence permit and citizenship
2019,SV,El Salvador,Male,430,,D4,Immigrants - citizenship
2019,SV,El Salvador,Female,509,,D4,Immigrants - citizenship
2019,SV,El Salvador,Total,939,,D4,Immigrants - citizenship
2020,SV,El Salvador,Male,674,,D4,Immigrants - citizenship
2020,SV,El Salvador,Female,835,,D4,Immigrants - citizenship
2020,SV,El Salvador,Total,1509,,D4,Immigrants - citizenship
2021,SV,El Salvador,Male,880,,D4,Immigrants - citizenship
2021,SV,El Salvador,Female,1128,,D4,Immigrants - citizenship
2021,SV,El Salvador,Total,2008,,D4,Immigrants - citizenship
2022,SV,El Salvador,Male,870,,D4,Immigrants - citizenship
2022,SV,El Salvador,Female,1273,,D4,Immigrants - citizenship
2022,SV,El Salvador,Total,2143,,D4,Immigrants - citizenship
2023,SV,El Salvador,Male,870,,D4,Immigrants - citizenship
2023,SV,El Salvador,Female,1144,,D4,Immigrants - citizenship
2023,SV,El Salvador,Total,2014,,D4,Immigrants - citizenship
2019,GQ,Equatorial Guinea,Male,7,,D4,Immigrants - citizenship
2019,GQ,Equatorial Guinea,Female,8,,D4,Immigrants - citizenship
2019,GQ,Equatorial Guinea,Total,15,,D4,Immigrants - citizenship
2020,GQ,Equatorial Guinea,Male,7,,D4,Immigrants - citizenship
2020,GQ,Equatorial Guinea,Female,4,,D4,Immigrants - citizenship
2020,GQ,Equatorial Guinea,Total,11,,D4,Immigrants - citizenship
2021,GQ,Equatorial Guinea,Male,5,,D4,Immigrants - citizenship
2021,GQ,Equatorial Guinea,Female,12,,D4,Immigrants - citizenship
2021,GQ,Equatorial Guinea,Total,17,,D4,Immigrants - citizenship
2022,GQ,Equatorial Guinea,Male,2,,D4,Immigrants - citizenship
2022,GQ,Equatorial Guinea,Female,2,,D4,Immigrants - citizenship
2022,GQ,Equatorial Guinea,Total,4,,D4,Immigrants - citizenship
2023,GQ,Equatorial Guinea,Male,3,,D4,Immigrants - citizenship
2023,GQ,Equatorial Guinea,Female,8,,D4,Immigrants - citizenship
2023,GQ,Equatorial Guinea,Total,11,,D4,Immigrants - citizenship
2019,ER,Eritrea,Male,303,,D4,Immigrants - citizenship
2019,ER,Eritrea,Female,208,,D4,Immigrants - citizenship
2019,ER,Eritrea,Total,511,,D4,Immigrants - citizenship
2020,ER,Eritrea,Male,171,,D4,Immigrants - citizenship
2020,ER,Eritrea,Female,158,,D4,Immigrants - citizenship
2020,ER,Eritrea,Total,329,,D4,Immigrants - citizenship
2021,ER,Eritrea,Male,146,,D4,Immigrants - citizenship
2021,ER,Eritrea,Female,105,,D4,Immigrants - citizenship
2021,ER,Eritrea,Total,251,,D4,Immigrants - citizenship
2022,ER,Eritrea,Male,130,,D4,Immigrants - citizenship
2022,ER,Eritrea,Female,102,,D4,Immigrants - citizenship
2022,ER,Eritrea,Total,232,,D4,Immigrants - citizenship
2023,ER,Eritrea,Male,83,,D4,Immigrants - citizenship
2023,ER,Eritrea,Female,79,,D4,Immigrants - citizenship
2023,ER,Eritrea,Total,162,,D4,Immigrants - citizenship
2019,ER,Eritrea,Male,1173,Long-term,D5,Type of residence permit and citizenship
2019,ER,Eritrea,Male,4032,Short-term,D5,Type of residence permit and citizenship
2019,ER,Eritrea,Male,5205,Total,D5,Type of residence permit and citizenship
2019,ER,Eritrea,Female,2145,Long-term,D5,Type of residence permit and citizenship
2019,ER,Eritrea,Female,1924,Short-term,D5,Type of residence permit and citizenship
2019,ER,Eritrea,Female,4069,Total,D5,Type of residence permit and citizenship
2019,ER,Eritrea,Total,3318,Long-term,D5,Type of residence permit and citizenship
2019,ER,Eritrea,Total,5956,Short-term,D5,Type of residence permit and citizenship
2019,ER,Eritrea,Total,9274,Total,D5,Type of residence permit and citizenship
2020,ER,Eritrea,Male,1103,Long-term,D5,Type of residence permit and citizenship
2020,ER,Eritrea,Male,2831,Short-term,D5,Type of residence permit and citizenship
2020,ER,Eritrea,Male,3934,Total,D5,Type of residence permit and citizenship
2020,ER,Eritrea,Female,2034,Long-term,D5,Type of residence permit and citizenship
2020,ER,Eritrea,Female,1666,Short-term,D5,Type of residence permit and citizenship
2020,ER,Eritrea,Female,3700,Total,D5,Type of residence permit and citizenship
2020,ER,Eritrea,Total,3137,Long-term,D5,Type of residence permit and citizenship
2020,ER,Eritrea,Total,4497,Short-term,D5,Type of residence permit and citizenship
2020,ER,Eritrea,Total,7634,Total,D5,Type of residence permit and citizenship
2021,ER,Eritrea,Male,1091,Long-term,D5,Type of residence permit and citizenship
2021,ER,Eritrea,Male,2280,Short-term,D5,Type of residence permit and citizenship
2021,ER,Eritrea,Male,3371,Total,D5,Type of residence permit and citizenship
2021,ER,Eritrea,Female,1957,Long-term,D5,Type of residence permit and citizenship
2021,ER,Eritrea,Female,1539,Short-term,D5,Type of residence permit and citizenship
2021,ER,Eritrea,Female,3496,Total,D5,Type of residence permit and citizenship
2021,ER,Eritrea,Total,3048,Long-term,D5,Type of residence permit and citizenship
2021,ER,Eritrea,Total,3819,Short-term,D5,Type of residence permit and citizenship
2021,ER,Eritrea,Total,6867,Total,D5,Type of residence permit and citizenship
2022,ER,Eritrea,Male,1199,Long-term,D5,Type of residence permit and citizenship
2022,ER,Eritrea,Male,2184,Short-term,D5,Type of residence permit and citizenship
2022,ER,Eritrea,Male,3383,Total,D5,Type of residence permit and citizenship
2022,ER,Eritrea,Female,2424,Long-term,D5,Type of residence permit and citizenship
2022,ER,Eritrea,Female,1402,Short-term,D5,Type of residence permit and citizenship
2022,ER,Eritrea,Female,3826,Total,D5,Type of residence permit and citizenship
2022,ER,Eritrea,Total,3623,Long-term,D5,Type of residence permit and citizenship
2022,ER,Eritrea,Total,3586,Short-term,D5,Type of residence permit and citizenship
2022,ER,Eritrea,Total,7209,Total,D5,Type of residence permit and citizenship
2023,ER,Eritrea,Male,1014,Long-term,D5,Type of residence permit and citizenship
2023,ER,Eritrea,Male,2099,Short-term,D5,Type of residence permit and citizenship
2023,ER,Eritrea,Male,3113,Total,D5,Type of residence permit and citizenship
2023,ER,Eritrea,Female,1910,Long-term,D5,Type of residence permit and citizenship
2023,ER,Eritrea,Female,1424,Short-term,D5,Type of residence permit and citizenship
2023,ER,Eritrea,Female,3334,Total,D5,Type of residence permit and citizenship
2023,ER,Eritrea,Total,2924,Long-term,D5,Type of residence permit and citizenship
2023,ER,Eritrea,Total,3523,Short-term,D5,Type of residence permit and citizenship
2023,ER,Eritrea,Total,6447,Total,D5,Type of residence permit and citizenship
2024,ER,Eritrea,Male,924,Long-term,D5,Type of residence permit and citizenship
2024,ER,Eritrea,Male,1718,Short-term,D5,Type of residence permit and citizenship
2024,ER,Eritrea,Male,2642,Total,D5,Type of residence permit and citizenship
2024,ER,Eritrea,Female,1785,Long-term,D5,Type of residence permit and citizenship
2024,ER,Eritrea,Female,1176,Short-term,D5,Type of residence permit and citizenship
2024,ER,Eritrea,Female,2961,Total,D5,Type of residence permit and citizenship
2024,ER,Eritrea,Total,2709,Long-term,D5,Type of residence permit and citizenship
2024,ER,Eritrea,Total,2894,Short-term,D5,Type of residence permit and citizenship
2024,ER,Eritrea,Total,5603,Total,D5,Type of residence permit and citizenship
2019,EE,Estonia,Male,28,,D4,Immigrants - citizenship
2019,EE,Estonia,Female,49,,D4,Immigrants - citizenship
2019,EE,Estonia,Total,77,,D4,Immigrants - citizenship
2020,EE,Estonia,Male,20,,D4,Immigrants - citizenship
2020,EE,Estonia,Female,38,,D4,Immigrants - citizenship
2020,EE,Estonia,Total,58,,D4,Immigrants - citizenship
2021,EE,Estonia,Male,27,,D4,Immigrants - citizenship
2021,EE,Estonia,Female,38,,D4,Immigrants - citizenship
2021,EE,Estonia,Total,65,,D4,Immigrants - citizenship
2022,EE,Estonia,Male,23,,D4,Immigrants - citizenship
2022,EE,Estonia,Female,48,,D4,Immigrants - citizenship
2022,EE,Estonia,Total,71,,D4,Immigrants - citizenship
2023,EE,Estonia,Male,24,,D4,Immigrants - citizenship
2023,EE,Estonia,Female,33,,D4,Immigrants - citizenship
2023,EE,Estonia,Total,57,,D4,Immigrants - citizenship
2019,SZ,Eswatini,Male,1,,D4,Immigrants - citizenship
2019,SZ,Eswatini,Female,1,,D4,Immigrants - citizenship
2019,SZ,Eswatini,Total,2,,D4,Immigrants - citizenship
2020,SZ,Eswatini,Female,1,,D4,Immigrants - citizenship
2020,SZ,Eswatini,Total,1,,D4,Immigrants - citizenship
2022,SZ,Eswatini,Male,1,,D4,Immigrants - citizenship
2022,SZ,Eswatini,Female,4,,D4,Immigrants - citizenship
2022,SZ,Eswatini,Total,5,,D4,Immigrants - citizenship
2023,SZ,Eswatini,Female,1,,D4,Immigrants - citizenship
2023,SZ,Eswatini,Total,1,,D4,Immigrants - citizenship
2019,ET,Ethiopia,Male,156,,D4,Immigrants - citizenship
2019,ET,Ethiopia,Female,179,,D4,Immigrants - citizenship
2019,ET,Ethiopia,Total,335,,D4,Immigrants - citizenship
2020,ET,Ethiopia,Male,128,,D4,Immigrants - citizenship
2020,ET,Ethiopia,Female,136,,D4,Immigrants - citizenship
2020,ET,Ethiopia,Total,264,,D4,Immigrants - citizenship
2021,ET,Ethiopia,Male,177,,D4,Immigrants - citizenship
2021,ET,Ethiopia,Female,198,,D4,Immigrants - citizenship
2021,ET,Ethiopia,Total,375,,D4,Immigrants - citizenship
2022,ET,Ethiopia,Male,176,,D4,Immigrants - citizenship
2022,ET,Ethiopia,Female,190,,D4,Immigrants - citizenship
2022,ET,Ethiopia,Total,366,,D4,Immigrants - citizenship
2023,ET,Ethiopia,Male,220,,D4,Immigrants - citizenship
2023,ET,Ethiopia,Female,187,,D4,Immigrants - citizenship
